Jerarquía;Descripción;esHoja;Puntuación
1.2.7.21.35;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.36;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.37;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.38;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.39;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.40;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.41;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.26.42;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.26.43;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.26.44;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.27.45;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.27.46;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.27.47;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.28.48;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.28.49;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.28.50;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.29.51;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.29.52;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.29.53;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.30.54;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.30.55;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.30.56;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.31.57;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.31.58;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.31.59;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.32.60;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.32.61;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.32.62;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.33.63;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.33.64;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.33.65;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.34.66;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.34.67;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.34.68;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.35.69;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.35.70;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.35.71;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.36.72;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.36.73;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.36.74;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.37.75;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.37.76;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.37.77;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.38.78;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.38.79;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.38.80;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.39.81;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.39.82;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.39.83;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.40.84;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.40.85;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.40.86;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.41.87;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.41.88;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.41.89;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.23.90;Documento > Párrafos > Párrafo > Range > Bordes;false;0
1.2.7.23.91;Documento > Párrafos > Párrafo > Range > Shading;false;0
1.2.7.23.92;Documento > Párrafos > Párrafo > Range > Bold;true;1
1.2.7.23.93;Documento > Párrafos > Párrafo > Range > Font;false;0
1.2.7.23.94;Documento > Párrafos > Párrafo > Range > HighlightColorIndex;true;1
1.2.7.23.95;Documento > Párrafos > Párrafo > Range > InlineShapes;true;0
1.2.7.23.96;Documento > Párrafos > Párrafo > Range > Italic;true;1
1.2.7.23.97;Documento > Párrafos > Párrafo > Range > Text;true;0
1.2.7.23.98;Documento > Párrafos > Párrafo > Range > Underline;true;1
1.2.7.23.90.99;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.23.90.100;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.23.90.101;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.23.90.102;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.23.90.103;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.23.90.104;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Inferior;true;0
1.2.7.23.90.105;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Izquierda;true;0
1.2.7.23.90.106;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Derecha;true;0
1.2.7.23.90.107;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Superior;true;0
1.2.7.23.90.99.108;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.23.90.99.110;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;0
1.2.7.23.90.100.111;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.23.90.100.113;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;0
1.2.7.23.90.101.114;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.23.90.101.116;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;0
1.2.7.23.90.102.117;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.23.90.102.119;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;0
1.2.7.23.90.103.120;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.23.90.103.122;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;0
1.2.7.23.91.123;Documento > Párrafos > Párrafo > Range > Shading > BackgroundPatternColor;true;0
1.2.7.23.91.124;Documento > Párrafos > Párrafo > Range > Shading > ForegroundPatternColor;true;0
1.2.7.23.91.125;Documento > Párrafos > Párrafo > Range > Shading > Texture;true;0
1.2.7.23.93.126;Documento > Párrafos > Párrafo > Range > Font > Shading;false;0
1.2.7.23.93.127;Documento > Párrafos > Párrafo > Range > Font > Color;true;1
1.2.7.23.93.128;Documento > Párrafos > Párrafo > Range > Font > Bold;true;1
1.2.7.23.93.129;Documento > Párrafos > Párrafo > Range > Font > Italic;true;1
1.2.7.23.93.130;Documento > Párrafos > Párrafo > Range > Font > Underline;true;1
1.2.7.23.93.131;Documento > Párrafos > Párrafo > Range > Font > DoubleStrikeThrough;true;1
1.2.7.23.93.132;Documento > Párrafos > Párrafo > Range > Font > Emboss;true;1
1.2.7.23.93.133;Documento > Párrafos > Párrafo > Range > Font > Engrave;true;1
1.2.7.23.93.134;Documento > Párrafos > Párrafo > Range > Font > Kerning;true;1
1.2.7.23.93.135;Documento > Párrafos > Párrafo > Range > Font > Name;true;1
1.2.7.23.93.136;Documento > Párrafos > Párrafo > Range > Font > Outline;true;1
1.2.7.23.93.137;Documento > Párrafos > Párrafo > Range > Font > Position;true;1
1.2.7.23.93.138;Documento > Párrafos > Párrafo > Range > Font > Scaling;true;1
1.2.7.23.93.139;Documento > Párrafos > Párrafo > Range > Font > Shadow;true;1
1.2.7.23.93.140;Documento > Párrafos > Párrafo > Range > Font > Size;true;1
1.2.7.23.93.141;Documento > Párrafos > Párrafo > Range > Font > Spacing;true;1
1.2.7.23.93.142;Documento > Párrafos > Párrafo > Range > Font > StrikeThrough;true;1
1.2.7.23.93.143;Documento > Párrafos > Párrafo > Range > Font > Subscript;true;1
1.2.7.23.93.144;Documento > Párrafos > Párrafo > Range > Font > Superscript;true;1
1.2.7.23.93.145;Documento > Párrafos > Párrafo > Range > Font > UnderlineColor;true;1
1.2.7.23.93.126.146;Documento > Párrafos > Párrafo > Range > Font > Shading > BackgroundPatternColor;true;1
1.2.7.23.93.126.147;Documento > Párrafos > Párrafo > Range > Font > Shading > ForegroundPatternColor;true;1
1.2.7.23.93.126.148;Documento > Párrafos > Párrafo > Range > Font > Shading > Texture;true;1
1.2.7.25.149;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista;false;0
1.2.7.25.149.150;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Nivel de lista;true;1
1.2.7.25.149.151;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Expr. Lista;true;1
1.2.7.25.149.152;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Tipo de lista;true;1
1.2.7.25.149.153;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Núm. Lista;true;1
1.3.154;Documento > FootNotes > Location;true;1
1.3.155;Documento > FootNotes > NumberingRule;true;1
1.3.156;Documento > FootNotes > NumberStyle;true;1
1.3.157;Documento > FootNotes > StartingNumber;true;1
1.4.158;Documento > PageSetup > Margen superior;true;0
1.4.159;Documento > PageSetup > Margen izquierdo;true;0
1.4.160;Documento > PageSetup > Margen derecho;true;0
1.4.161;Documento > PageSetup > Margen inferior;true;0
1.4.162;Documento > PageSetup > Encabezados y pies. Primera página diferente.;true;1
1.4.163;Documento > PageSetup > Pie, desde el borde;true;0
1.4.164;Documento > PageSetup > Encabezado, desde el borde;true;0
1.4.165;Documento > PageSetup > Márgenes simétricos;true;1
1.4.166;Documento > PageSetup > Encabezados y pies pares e impares diferentes;true;1
1.4.167;Documento > PageSetup > Orientación;true;1
1.4.168;Documento > PageSetup > Ancho;true;1
1.4.169;Documento > PageSetup > Alto;true;1
1.4.170;Documento > PageSetup > Alineación vertical;true;1
1.4.171;Documento > PageSetup > Encuadernación;true;1
1.4.172;Documento > PageSetup > Posición del margen interno;true;1
1.5.173;Documento > Sections > Sección;false;0
1.5.173.174;Documento > Sections > Sección > PageSetup;false;0
1.5.173.175;Documento > Sections > Sección > Bordes (de página);false;0
1.5.173.176;Documento > Sections > Sección > Pies;false;0
1.5.173.177;Documento > Sections > Sección > Encabezados;false;0
1.5.173.178;Documento > Sections > Sección > Protegido para form.;true;1
1.5.173.174.179;Documento > Sections > Sección > PageSetup > Margen superior;true;0
1.5.173.174.180;Documento > Sections > Sección > PageSetup > Margen izquierdo;true;0
1.5.173.174.181;Documento > Sections > Sección > PageSetup > Margen derecho;true;0
1.5.173.174.182;Documento > Sections > Sección > PageSetup > Margen inferior;true;0
1.5.173.174.183;Documento > Sections > Sección > PageSetup > Encabezados y pies. Primera página diferente.;true;1
1.5.173.174.184;Documento > Sections > Sección > PageSetup > Pie, desde el borde;true;0
1.5.173.174.185;Documento > Sections > Sección > PageSetup > Encabezado, desde el borde;true;0
1.5.173.174.186;Documento > Sections > Sección > PageSetup > Márgenes simétricos;true;1
1.5.173.174.187;Documento > Sections > Sección > PageSetup > Encabezados y pies pares e impares diferentes;true;1
1.5.173.174.188;Documento > Sections > Sección > PageSetup > Orientación;true;1
1.5.173.174.189;Documento > Sections > Sección > PageSetup > Ancho;true;1
1.5.173.174.190;Documento > Sections > Sección > PageSetup > Alto;true;1
1.5.173.174.191;Documento > Sections > Sección > PageSetup > Alineación vertical;true;1
1.5.173.174.192;Documento > Sections > Sección > PageSetup > Encuadernación;true;1
1.5.173.174.193;Documento > Sections > Sección > PageSetup > Posición del margen interno;true;1
1.5.173.175.194;Documento > Sections > Sección > Bordes (de página) > Borde;false;0
1.5.173.175.195;Documento > Sections > Sección > Bordes (de página) > Borde;false;0
1.5.173.175.196;Documento > Sections > Sección > Bordes (de página) > Borde;false;0
1.5.173.175.197;Documento > Sections > Sección > Bordes (de página) > Borde;false;0
1.5.173.175.198;Documento > Sections > Sección > Bordes (de página) > Dist. Inferior;true;0
1.5.173.175.199;Documento > Sections > Sección > Bordes (de página) > Dist. Izquierda;true;0
1.5.173.175.200;Documento > Sections > Sección > Bordes (de página) > Dist. Derecha;true;0
1.5.173.175.201;Documento > Sections > Sección > Bordes (de página) > Dist. Superior;true;0
1.5.173.175.202;Documento > Sections > Sección > Bordes (de página) > Sólo primera página;true;0
1.5.173.175.203;Documento > Sections > Sección > Bordes (de página) > Todas menos primera pág.;true;0
1.5.173.175.194.204;Documento > Sections > Sección > Bordes (de página) > Borde > Estilo de línea;true;0
1.5.173.175.194.206;Documento > Sections > Sección > Bordes (de página) > Borde > Color;true;0
1.5.173.175.195.207;Documento > Sections > Sección > Bordes (de página) > Borde > Estilo de línea;true;0
1.5.173.175.195.209;Documento > Sections > Sección > Bordes (de página) > Borde > Color;true;0
1.5.173.175.196.210;Documento > Sections > Sección > Bordes (de página) > Borde > Estilo de línea;true;0
1.5.173.175.196.212;Documento > Sections > Sección > Bordes (de página) > Borde > Color;true;0
1.5.173.175.197.213;Documento > Sections > Sección > Bordes (de página) > Borde > Estilo de línea;true;0
1.5.173.175.197.215;Documento > Sections > Sección > Bordes (de página) > Borde > Color;true;0
1.5.173.176.216;Documento > Sections > Sección > Pies > Encabezado o pie;false;0
1.5.173.176.217;Documento > Sections > Sección > Pies > Encabezado o pie;false;0
1.5.173.176.218;Documento > Sections > Sección > Pies > Encabezado o pie;false;0
1.5.173.176.216.219;Documento > Sections > Sección > Pies > Encabezado o pie > Range;false;0
1.5.173.176.216.220;Documento > Sections > Sección > Pies > Encabezado o pie > Existe;true;1
1.5.173.176.216.221;Documento > Sections > Sección > Pies > Encabezado o pie > Es Encabezado;true;1
1.5.173.176.216.222;Documento > Sections > Sección > Pies > Encabezado o pie > Como sección anterior;true;1
1.5.173.176.216.223;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página;false;0
1.5.173.176.216.219.224;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes;false;0
1.5.173.176.216.219.225;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Shading;false;0
1.5.173.176.216.219.226;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bold;true;1
1.5.173.176.216.219.227;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font;false;0
1.5.173.176.216.219.228;Documento > Sections > Sección > Pies > Encabezado o pie > Range > HighlightColorIndex;true;1
1.5.173.176.216.219.229;Documento > Sections > Sección > Pies > Encabezado o pie > Range > InlineShapes;true;0
1.5.173.176.216.219.230;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Italic;true;1
1.5.173.176.216.219.231;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Text;true;1
1.5.173.176.216.219.232;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Underline;true;1
1.5.173.176.216.219.224.233;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.173.176.216.219.224.234;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.173.176.216.219.224.235;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.173.176.216.219.224.236;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.173.176.216.219.224.237;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.173.176.216.219.224.238;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Inferior;true;0
1.5.173.176.216.219.224.239;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Izquierda;true;0
1.5.173.176.216.219.224.240;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Derecha;true;0
1.5.173.176.216.219.224.241;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Superior;true;0
1.5.173.176.216.219.224.233.242;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Estilo de línea;true;1
1.5.173.176.216.219.224.233.244;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Color;true;1
1.5.173.176.216.219.224.234.245;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Estilo de línea;true;1
1.5.173.176.216.219.224.234.247;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Color;true;1
1.5.173.176.216.219.224.235.248;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Estilo de línea;true;1
1.5.173.176.216.219.224.235.250;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Color;true;1
1.5.173.176.216.219.224.236.251;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Estilo de línea;true;1
1.5.173.176.216.219.224.236.253;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Color;true;1
1.5.173.176.216.219.224.237.254;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Estilo de línea;true;1
1.5.173.176.216.219.224.237.256;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Color;true;1
1.5.173.176.216.219.225.257;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Shading > BackgroundPatternColor;true;1
1.5.173.176.216.219.225.258;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Shading > ForegroundPatternColor;true;1
1.5.173.176.216.219.225.259;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Shading > Texture;true;1
1.5.173.176.216.219.227.260;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Shading;false;0
1.5.173.176.216.219.227.261;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Color;true;1
1.5.173.176.216.219.227.262;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Bold;true;1
1.5.173.176.216.219.227.263;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Italic;true;1
1.5.173.176.216.219.227.264;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Underline;true;1
1.5.173.176.216.219.227.265;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > DoubleStrikeThrough;true;1
1.5.173.176.216.219.227.266;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Emboss;true;1
1.5.173.176.216.219.227.267;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Engrave;true;1
1.5.173.176.216.219.227.268;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Kerning;true;1
1.5.173.176.216.219.227.269;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Name;true;1
1.5.173.176.216.219.227.270;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Outline;true;1
1.5.173.176.216.219.227.271;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Position;true;1
1.5.173.176.216.219.227.272;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Scaling;true;1
1.5.173.176.216.219.227.273;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Shadow;true;1
1.5.173.176.216.219.227.274;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Size;true;1
1.5.173.176.216.219.227.275;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Spacing;true;1
1.5.173.176.216.219.227.276;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > StrikeThrough;true;1
1.5.173.176.216.219.227.277;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Subscript;true;1
1.5.173.176.216.219.227.278;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Superscript;true;1
1.5.173.176.216.219.227.279;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > UnderlineColor;true;1
1.5.173.176.216.219.227.260.280;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Shading > BackgroundPatternColor;true;1
1.5.173.176.216.219.227.260.281;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Shading > ForegroundPatternColor;true;1
1.5.173.176.216.219.227.260.282;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Shading > Texture;true;1
1.5.173.176.216.223.283;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Separados;true;1
1.5.173.176.216.223.284;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Estilo núm. capítulo;true;1
1.5.173.176.216.223.285;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Incluir núm. capítulo;true;1
1.5.173.176.216.223.286;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Estilo núm.;true;1
1.5.173.176.216.223.287;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Reiniciar núm. en sección;true;1
1.5.173.176.216.223.288;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Mostrar primer núm. página;true;0
1.5.173.176.216.223.289;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Núm. pág. inicial;true;1
1.5.173.176.217.290;Documento > Sections > Sección > Pies > Encabezado o pie > Range;false;0
1.5.173.176.217.291;Documento > Sections > Sección > Pies > Encabezado o pie > Existe;true;0
1.5.173.176.217.292;Documento > Sections > Sección > Pies > Encabezado o pie > Es Encabezado;true;1
1.5.173.176.217.293;Documento > Sections > Sección > Pies > Encabezado o pie > Como sección anterior;true;1
1.5.173.176.217.294;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página;false;0
1.5.173.176.217.290.295;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes;false;0
1.5.173.176.217.290.296;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Shading;false;0
1.5.173.176.217.290.297;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bold;true;1
1.5.173.176.217.290.298;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font;false;0
1.5.173.176.217.290.299;Documento > Sections > Sección > Pies > Encabezado o pie > Range > HighlightColorIndex;true;1
1.5.173.176.217.290.300;Documento > Sections > Sección > Pies > Encabezado o pie > Range > InlineShapes;true;0
1.5.173.176.217.290.301;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Italic;true;1
1.5.173.176.217.290.302;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Text;true;1
1.5.173.176.217.290.303;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Underline;true;1
1.5.173.176.217.290.295.304;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.173.176.217.290.295.305;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.173.176.217.290.295.306;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.173.176.217.290.295.307;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.173.176.217.290.295.308;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.173.176.217.290.295.309;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Inferior;true;0
1.5.173.176.217.290.295.310;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Izquierda;true;0
1.5.173.176.217.290.295.311;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Derecha;true;0
1.5.173.176.217.290.295.312;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Superior;true;0
1.5.173.176.217.290.295.304.313;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Estilo de línea;true;1
1.5.173.176.217.290.295.304.315;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Color;true;1
1.5.173.176.217.290.295.305.316;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Estilo de línea;true;1
1.5.173.176.217.290.295.305.318;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Color;true;1
