1;0;0;0
2;1;1;0
3;1;51;0
4;1;92;0
5;1;93;0
6;1;95;0
7;2;2;0
8;2;2;0
9;2;2;0
10;2;2;0
11;2;2;0
12;2;2;0
13;2;2;0
14;2;2;0
15;2;2;0
16;2;2;0
17;2;2;0
18;2;2;0
19;2;2;0
20;2;2;0
21;2;2;0
22;2;2;0
23;2;2;0
24;2;2;0
25;2;2;0
26;2;2;0
27;2;2;0
28;2;2;0
29;2;2;0
30;2;2;0
31;2;2;0
32;2;2;0
33;2;2;0
34;2;2;0
35;2;2;0
36;2;2;0
37;2;2;0
38;2;2;0
39;2;2;0
40;2;2;0
41;2;2;0
42;2;2;0
43;2;2;0
44;7;3;1
45;7;8;0
46;7;13;1
47;7;15;1
48;7;16;1
49;7;17;1
50;7;18;1
51;7;19;1
52;7;20;1
53;7;21;1
54;7;22;1
55;7;23;1
56;7;24;1
57;7;27;0
58;7;28;1
59;7;59;0
60;7;155;1
61;7;156;0
62;45;9;1
63;45;10;1
64;45;11;1
65;45;12;1
66;57;47;0
67;57;47;0
68;57;47;0
69;57;47;0
70;57;47;0
71;57;47;0
72;57;47;0
73;57;47;0
74;57;47;0
75;57;47;0
76;57;47;0
77;57;47;0
78;57;47;0
79;57;47;0
80;57;47;0
81;57;47;0
82;66;48;0
83;66;49;0
84;66;50;0
85;67;48;0
86;67;49;0
87;67;50;0
88;68;48;0
89;68;49;0
90;68;50;0
91;69;48;0
92;69;49;0
93;69;50;0
94;70;48;0
95;70;49;0
96;70;50;0
97;71;48;0
98;71;49;0
99;71;50;0
100;72;48;0
101;72;49;0
102;72;50;0
103;73;48;0
104;73;49;0
105;73;50;0
106;74;48;0
107;74;49;0
108;74;50;0
109;75;48;1
110;75;49;1
111;75;50;1
112;76;48;0
113;76;49;0
114;76;50;0
115;77;48;0
116;77;49;0
117;77;50;0
118;78;48;0
119;78;49;0
120;78;50;0
121;79;48;0
122;79;49;0
123;79;50;0
124;80;48;0
125;80;49;0
126;80;50;0
127;81;48;0
128;81;49;0
129;81;50;0
130;59;4;0
131;59;25;0
132;59;60;1
133;59;61;0
134;59;62;1
135;59;63;0
136;59;64;1
137;59;65;1
138;59;66;1
139;130;5;0
140;130;5;0
141;130;5;0
142;130;5;0
143;130;5;0
144;130;34;0
145;130;35;0
146;130;36;0
147;130;37;0
148;139;6;1
149;139;7;1
150;139;46;1
151;140;6;1
153;140;46;1
154;141;6;1
156;141;46;1
157;142;6;1
158;142;7;1
159;142;46;1
160;143;6;1
162;143;46;1
163;131;29;1
164;131;31;1
165;131;33;1
166;133;25;0
167;133;46;1
168;133;60;1
169;133;64;1
170;133;66;1
171;133;67;1
172;133;68;1
173;133;69;1
174;133;70;1
175;133;71;1
176;133;72;1
177;133;73;1
178;133;74;1
179;133;75;1
180;133;76;1
181;133;77;1
182;133;78;1
183;133;79;1
184;133;80;1
185;133;81;1
186;166;29;1
187;166;31;1
188;166;33;1
189;61;157;0
190;189;158;1
191;189;159;1
192;189;161;1
193;189;162;1
194;8;3;1
195;8;8;0
196;8;13;1
197;8;15;1
198;8;16;1
199;8;17;1
200;8;18;1
201;8;19;1
202;8;20;1
203;8;21;1
204;8;22;1
205;8;23;1
206;8;24;1
207;8;27;0
208;8;28;1
209;8;59;0
210;8;155;1
211;8;156;0
212;195;9;1
213;195;10;1
214;195;11;1
215;195;12;1
216;207;47;0
217;207;47;0
218;207;47;0
219;207;47;0
220;207;47;0
221;207;47;0
222;207;47;0
223;207;47;0
224;207;47;0
225;207;47;0
226;207;47;0
227;207;47;0
228;207;47;0
229;207;47;0
230;207;47;0
231;207;47;0
232;216;48;0
233;216;49;0
234;216;50;0
235;217;48;0
236;217;49;0
237;217;50;0
238;218;48;0
239;218;49;0
240;218;50;0
241;219;48;0
242;219;49;0
243;219;50;0
244;220;48;0
245;220;49;0
246;220;50;0
247;221;48;0
248;221;49;0
249;221;50;0
250;222;48;0
251;222;49;0
252;222;50;0
253;223;48;0
254;223;49;0
255;223;50;0
256;224;48;0
257;224;49;0
258;224;50;0
259;225;48;1
260;225;49;1
261;225;50;1
262;226;48;0
263;226;49;0
264;226;50;0
265;227;48;0
266;227;49;0
267;227;50;0
268;228;48;0
269;228;49;0
270;228;50;0
271;229;48;0
272;229;49;0
273;229;50;0
274;230;48;0
275;230;49;0
276;230;50;0
277;231;48;0
278;231;49;0
279;231;50;0
280;209;4;0
281;209;25;0
282;209;60;1
283;209;61;0
284;209;62;1
285;209;63;0
286;209;64;1
287;209;65;1
288;209;66;1
289;280;5;0
290;280;5;0
291;280;5;0
292;280;5;0
293;280;5;0
294;280;5;0
295;280;5;0
296;280;34;0
297;280;35;0
298;280;36;0
299;280;37;0
300;289;6;1
301;289;7;1
302;289;46;1
303;290;6;1
304;290;7;1
305;290;46;1
306;291;6;1
307;291;7;1
308;291;46;1
309;292;6;1
310;292;7;1
311;292;46;1
312;293;6;1
314;293;46;1
315;294;6;1
317;294;46;1
318;295;6;1
320;295;46;1
321;281;29;1
322;281;31;1
323;281;33;1
324;283;25;0
325;283;46;1
326;283;60;1
327;283;64;1
328;283;66;1
329;283;67;1
330;283;68;1
331;283;69;1
332;283;70;1
333;283;71;1
334;283;72;1
335;283;73;1
336;283;74;1
337;283;75;1
338;283;76;1
339;283;77;1
340;283;78;1
341;283;79;1
342;283;80;1
343;283;81;1
344;324;29;1
345;324;31;1
346;324;33;1
347;211;157;0
348;347;158;1
349;347;159;1
350;347;161;1
351;347;162;1
352;9;3;1
353;9;8;0
354;9;13;1
355;9;15;1
356;9;16;1
357;9;17;1
358;9;18;0
359;9;19;1
360;9;20;0
361;9;21;0
362;9;22;1
363;9;23;1
364;9;24;1
365;9;27;0
366;9;28;1
367;9;59;0
368;9;155;1
369;9;156;0
370;365;47;0
371;365;47;0
372;365;47;0
373;365;47;0
374;365;47;0
375;365;47;0
376;365;47;0
377;365;47;0
378;365;47;0
379;365;47;0
380;365;47;0
381;365;47;0
382;365;47;0
383;365;47;0
384;365;47;0
385;365;47;0
386;370;48;1
387;370;49;1
388;370;50;0
389;371;48;0
390;371;49;0
391;371;50;0
392;372;48;0
393;372;49;0
394;372;50;0
395;373;48;0
396;373;49;0
397;373;50;0
398;374;48;0
399;374;49;1
400;374;50;0
401;375;48;0
402;375;49;0
403;375;50;0
404;376;48;0
405;376;49;1
406;376;50;1
407;377;48;0
408;377;49;0
409;377;50;0
410;378;48;0
411;378;49;0
412;378;50;0
413;379;48;0
414;379;49;0
415;379;50;0
416;380;48;0
417;380;49;1
418;380;50;1
419;381;48;0
420;381;49;0
421;381;50;0
422;382;48;0
423;382;49;0
424;382;50;0
425;383;48;0
426;383;49;0
427;383;50;0
428;384;48;0
429;384;49;0
430;384;50;0
431;385;48;0
432;385;49;0
433;385;50;0
434;367;4;0
435;367;25;0
436;367;60;1
437;367;61;0
438;367;62;1
439;367;63;0
440;367;64;1
441;367;65;0
442;367;66;0
443;434;5;0
444;434;5;0
445;434;5;0
446;434;5;0
447;434;5;0
448;434;5;0
449;434;5;0
450;434;34;0
451;434;35;0
452;434;36;0
453;434;37;0
454;443;6;0
455;443;7;0
456;443;46;0
457;444;6;0
458;444;7;0
459;444;46;0
460;445;6;0
461;445;7;0
462;445;46;0
463;446;6;0
464;446;7;0
465;446;46;0
466;447;6;0
468;447;46;0
469;448;6;0
471;448;46;0
472;449;6;1
474;449;46;1
475;435;29;1
476;435;31;0
477;435;33;1
478;437;25;0
479;437;46;1
480;437;60;1
481;437;64;1
482;437;66;0
483;437;67;1
484;437;68;1
485;437;69;1
486;437;70;1
487;437;71;0
488;437;72;1
489;437;73;1
490;437;74;1
491;437;75;1
492;437;76;0
493;437;77;0
494;437;78;1
495;437;79;1
496;437;80;1
497;437;81;1
498;478;29;1
499;478;31;1
500;478;33;1
501;369;157;0
502;501;158;1
503;501;159;1
504;501;161;1
505;501;162;1
506;10;3;1
507;10;8;0
508;10;13;1
509;10;15;1
510;10;16;1
511;10;17;1
512;10;18;1
513;10;19;1
514;10;20;1
515;10;21;1
516;10;22;1
517;10;23;1
518;10;24;1
519;10;27;0
520;10;28;1
521;10;59;0
522;10;155;1
523;10;156;0
524;507;9;1
525;507;10;1
526;507;11;1
527;507;12;1
528;519;47;0
529;519;47;0
530;519;47;0
531;519;47;0
532;519;47;0
533;519;47;0
534;519;47;0
535;519;47;0
536;519;47;0
537;519;47;0
538;519;47;0
539;519;47;0
540;519;47;0
541;519;47;0
542;519;47;0
543;519;47;0
544;528;48;0
545;528;49;0
546;528;50;0
547;529;48;0
548;529;49;0
549;529;50;0
550;530;48;0
551;530;49;0
552;530;50;0
553;531;48;0
554;531;49;0
