Jerarquía;Descripción;esHoja;Puntuación
1.2.7.21.35;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.36;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.37;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.38;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.39;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.40;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.41;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.42;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.43;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.44;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.45;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.21.30.46;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.21.30.47;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.30.48;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.31.49;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.31.50;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.31.51;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.32.52;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.32.53;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.32.54;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.33.55;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.33.56;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.33.57;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.34.58;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.34.59;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.34.60;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.35.61;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.35.62;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.35.63;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.36.64;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.36.65;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.36.66;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.37.67;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.37.68;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.37.69;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.38.70;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.38.71;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.38.72;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.39.73;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.39.74;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.39.75;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.40.76;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.40.77;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.40.78;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.41.79;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.41.80;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.41.81;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.42.82;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.42.83;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.42.84;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.43.85;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.43.86;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.43.87;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.44.88;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.44.89;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.44.90;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.21.45.91;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.21.45.92;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.21.45.93;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.23.94;Documento > Párrafos > Párrafo > Range > Bordes;false;0
1.2.7.23.95;Documento > Párrafos > Párrafo > Range > Shading;false;0
1.2.7.23.96;Documento > Párrafos > Párrafo > Range > Bold;true;1
1.2.7.23.97;Documento > Párrafos > Párrafo > Range > Font;false;0
1.2.7.23.98;Documento > Párrafos > Párrafo > Range > HighlightColorIndex;true;1
1.2.7.23.99;Documento > Párrafos > Párrafo > Range > InlineShapes;true;0
1.2.7.23.100;Documento > Párrafos > Párrafo > Range > Italic;true;1
1.2.7.23.101;Documento > Párrafos > Párrafo > Range > Text;true;0
1.2.7.23.102;Documento > Párrafos > Párrafo > Range > Underline;true;1
1.2.7.23.94.103;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.23.94.104;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.23.94.105;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.23.94.106;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.23.94.107;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.23.94.108;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Inferior;true;0
1.2.7.23.94.109;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Izquierda;true;0
1.2.7.23.94.110;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Derecha;true;0
1.2.7.23.94.111;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Superior;true;0
1.2.7.23.94.103.112;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.23.94.103.114;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;0
1.2.7.23.94.104.115;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.23.94.104.117;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;0
1.2.7.23.94.105.118;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.23.94.105.120;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;0
1.2.7.23.94.106.121;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;0
1.2.7.23.94.106.123;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;0
1.2.7.23.94.107.124;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.7.23.94.107.126;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.7.23.95.127;Documento > Párrafos > Párrafo > Range > Shading > BackgroundPatternColor;true;1
1.2.7.23.95.128;Documento > Párrafos > Párrafo > Range > Shading > ForegroundPatternColor;true;1
1.2.7.23.95.129;Documento > Párrafos > Párrafo > Range > Shading > Texture;true;1
1.2.7.23.97.130;Documento > Párrafos > Párrafo > Range > Font > Shading;false;0
1.2.7.23.97.131;Documento > Párrafos > Párrafo > Range > Font > Color;true;1
1.2.7.23.97.132;Documento > Párrafos > Párrafo > Range > Font > Bold;true;1
1.2.7.23.97.133;Documento > Párrafos > Párrafo > Range > Font > Italic;true;1
1.2.7.23.97.134;Documento > Párrafos > Párrafo > Range > Font > Underline;true;1
1.2.7.23.97.135;Documento > Párrafos > Párrafo > Range > Font > DoubleStrikeThrough;true;1
1.2.7.23.97.136;Documento > Párrafos > Párrafo > Range > Font > Emboss;true;1
1.2.7.23.97.137;Documento > Párrafos > Párrafo > Range > Font > Engrave;true;1
1.2.7.23.97.138;Documento > Párrafos > Párrafo > Range > Font > Kerning;true;1
1.2.7.23.97.139;Documento > Párrafos > Párrafo > Range > Font > Name;true;0
1.2.7.23.97.140;Documento > Párrafos > Párrafo > Range > Font > Outline;true;1
1.2.7.23.97.141;Documento > Párrafos > Párrafo > Range > Font > Position;true;1
1.2.7.23.97.142;Documento > Párrafos > Párrafo > Range > Font > Scaling;true;0
1.2.7.23.97.143;Documento > Párrafos > Párrafo > Range > Font > Shadow;true;1
1.2.7.23.97.144;Documento > Párrafos > Párrafo > Range > Font > Size;true;0
1.2.7.23.97.145;Documento > Párrafos > Párrafo > Range > Font > Spacing;true;0
1.2.7.23.97.146;Documento > Párrafos > Párrafo > Range > Font > StrikeThrough;true;1
1.2.7.23.97.147;Documento > Párrafos > Párrafo > Range > Font > Subscript;true;1
1.2.7.23.97.148;Documento > Párrafos > Párrafo > Range > Font > Superscript;true;1
1.2.7.23.97.149;Documento > Párrafos > Párrafo > Range > Font > UnderlineColor;true;1
1.2.7.23.97.130.150;Documento > Párrafos > Párrafo > Range > Font > Shading > BackgroundPatternColor;true;1
1.2.7.23.97.130.151;Documento > Párrafos > Párrafo > Range > Font > Shading > ForegroundPatternColor;true;1
1.2.7.23.97.130.152;Documento > Párrafos > Párrafo > Range > Font > Shading > Texture;true;1
1.2.7.25.153;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista;false;0
1.2.7.25.153.154;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Nivel de lista;true;1
1.2.7.25.153.155;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Expr. Lista;true;0
1.2.7.25.153.156;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Tipo de lista;true;0
1.2.7.25.153.157;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Núm. Lista;true;0
1.3.158;Documento > FootNotes > Location;true;1
1.3.159;Documento > FootNotes > NumberingRule;true;1
1.3.160;Documento > FootNotes > NumberStyle;true;1
1.3.161;Documento > FootNotes > StartingNumber;true;1
1.4.162;Documento > PageSetup > Margen superior;true;1
1.4.163;Documento > PageSetup > Margen izquierdo;true;0
1.4.164;Documento > PageSetup > Margen derecho;true;1
1.4.165;Documento > PageSetup > Margen inferior;true;1
1.4.166;Documento > PageSetup > Encabezados y pies. Primera página diferente.;true;1
1.4.167;Documento > PageSetup > Pie, desde el borde;true;0
1.4.168;Documento > PageSetup > Encabezado, desde el borde;true;0
1.4.169;Documento > PageSetup > Márgenes simétricos;true;1
1.4.170;Documento > PageSetup > Encabezados y pies pares e impares diferentes;true;1
1.4.171;Documento > PageSetup > Orientación;true;1
1.4.172;Documento > PageSetup > Ancho;true;1
1.4.173;Documento > PageSetup > Alto;true;1
1.4.174;Documento > PageSetup > Alineación vertical;true;1
1.4.175;Documento > PageSetup > Encuadernación;true;1
1.4.176;Documento > PageSetup > Posición del margen interno;true;1
1.5.177;Documento > Sections > Sección;false;0
1.5.177.178;Documento > Sections > Sección > PageSetup;false;0
1.5.177.179;Documento > Sections > Sección > Bordes (de página);false;0
1.5.177.180;Documento > Sections > Sección > Pies;false;0
1.5.177.181;Documento > Sections > Sección > Encabezados;false;0
1.5.177.182;Documento > Sections > Sección > Protegido para form.;true;1
1.5.177.178.183;Documento > Sections > Sección > PageSetup > Margen superior;true;1
1.5.177.178.184;Documento > Sections > Sección > PageSetup > Margen izquierdo;true;0
1.5.177.178.185;Documento > Sections > Sección > PageSetup > Margen derecho;true;1
1.5.177.178.186;Documento > Sections > Sección > PageSetup > Margen inferior;true;1
1.5.177.178.187;Documento > Sections > Sección > PageSetup > Encabezados y pies. Primera página diferente.;true;1
1.5.177.178.188;Documento > Sections > Sección > PageSetup > Pie, desde el borde;true;0
1.5.177.178.189;Documento > Sections > Sección > PageSetup > Encabezado, desde el borde;true;0
1.5.177.178.190;Documento > Sections > Sección > PageSetup > Márgenes simétricos;true;1
1.5.177.178.191;Documento > Sections > Sección > PageSetup > Encabezados y pies pares e impares diferentes;true;1
1.5.177.178.192;Documento > Sections > Sección > PageSetup > Orientación;true;1
1.5.177.178.193;Documento > Sections > Sección > PageSetup > Ancho;true;1
1.5.177.178.194;Documento > Sections > Sección > PageSetup > Alto;true;1
1.5.177.178.195;Documento > Sections > Sección > PageSetup > Alineación vertical;true;1
1.5.177.178.196;Documento > Sections > Sección > PageSetup > Encuadernación;true;1
1.5.177.178.197;Documento > Sections > Sección > PageSetup > Posición del margen interno;true;1
1.5.177.179.198;Documento > Sections > Sección > Bordes (de página) > Borde;false;0
1.5.177.179.199;Documento > Sections > Sección > Bordes (de página) > Borde;false;0
1.5.177.179.200;Documento > Sections > Sección > Bordes (de página) > Borde;false;0
1.5.177.179.201;Documento > Sections > Sección > Bordes (de página) > Borde;false;0
1.5.177.179.202;Documento > Sections > Sección > Bordes (de página) > Dist. Inferior;true;0
1.5.177.179.203;Documento > Sections > Sección > Bordes (de página) > Dist. Izquierda;true;0
1.5.177.179.204;Documento > Sections > Sección > Bordes (de página) > Dist. Derecha;true;0
1.5.177.179.205;Documento > Sections > Sección > Bordes (de página) > Dist. Superior;true;0
1.5.177.179.206;Documento > Sections > Sección > Bordes (de página) > Sólo primera página;true;0
1.5.177.179.207;Documento > Sections > Sección > Bordes (de página) > Todas menos primera pág.;true;0
1.5.177.179.198.208;Documento > Sections > Sección > Bordes (de página) > Borde > Estilo de línea;true;1
1.5.177.179.198.209;Documento > Sections > Sección > Bordes (de página) > Borde > Ancho de línea;true;1
1.5.177.179.198.210;Documento > Sections > Sección > Bordes (de página) > Borde > Color;true;1
1.5.177.179.199.211;Documento > Sections > Sección > Bordes (de página) > Borde > Estilo de línea;true;1
1.5.177.179.199.212;Documento > Sections > Sección > Bordes (de página) > Borde > Ancho de línea;true;1
1.5.177.179.199.213;Documento > Sections > Sección > Bordes (de página) > Borde > Color;true;1
1.5.177.179.200.214;Documento > Sections > Sección > Bordes (de página) > Borde > Estilo de línea;true;1
1.5.177.179.200.215;Documento > Sections > Sección > Bordes (de página) > Borde > Ancho de línea;true;1
1.5.177.179.200.216;Documento > Sections > Sección > Bordes (de página) > Borde > Color;true;1
1.5.177.179.201.217;Documento > Sections > Sección > Bordes (de página) > Borde > Estilo de línea;true;1
1.5.177.179.201.218;Documento > Sections > Sección > Bordes (de página) > Borde > Ancho de línea;true;1
1.5.177.179.201.219;Documento > Sections > Sección > Bordes (de página) > Borde > Color;true;1
1.5.177.180.220;Documento > Sections > Sección > Pies > Encabezado o pie;false;0
1.5.177.180.221;Documento > Sections > Sección > Pies > Encabezado o pie;false;0
1.5.177.180.222;Documento > Sections > Sección > Pies > Encabezado o pie;false;0
1.5.177.180.220.223;Documento > Sections > Sección > Pies > Encabezado o pie > Range;false;0
1.5.177.180.220.224;Documento > Sections > Sección > Pies > Encabezado o pie > Existe;true;1
1.5.177.180.220.225;Documento > Sections > Sección > Pies > Encabezado o pie > Es Encabezado;true;1
1.5.177.180.220.226;Documento > Sections > Sección > Pies > Encabezado o pie > Como sección anterior;true;1
1.5.177.180.220.227;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página;false;0
1.5.177.180.220.223.228;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes;false;0
1.5.177.180.220.223.229;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Shading;false;0
1.5.177.180.220.223.230;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bold;true;1
1.5.177.180.220.223.231;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font;false;0
1.5.177.180.220.223.232;Documento > Sections > Sección > Pies > Encabezado o pie > Range > HighlightColorIndex;true;1
1.5.177.180.220.223.233;Documento > Sections > Sección > Pies > Encabezado o pie > Range > InlineShapes;true;0
1.5.177.180.220.223.234;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Italic;true;1
1.5.177.180.220.223.235;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Text;true;1
1.5.177.180.220.223.236;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Underline;true;1
1.5.177.180.220.223.228.237;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.177.180.220.223.228.238;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.177.180.220.223.228.239;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.177.180.220.223.228.240;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.177.180.220.223.228.241;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.177.180.220.223.228.242;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Inferior;true;0
1.5.177.180.220.223.228.243;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Izquierda;true;0
1.5.177.180.220.223.228.244;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Derecha;true;0
1.5.177.180.220.223.228.245;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Superior;true;0
1.5.177.180.220.223.228.237.246;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Estilo de línea;true;1
1.5.177.180.220.223.228.237.248;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Color;true;1
1.5.177.180.220.223.228.238.249;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Estilo de línea;true;1
1.5.177.180.220.223.228.238.251;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Color;true;1
1.5.177.180.220.223.228.239.252;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Estilo de línea;true;1
1.5.177.180.220.223.228.239.254;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Color;true;1
1.5.177.180.220.223.228.240.255;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Estilo de línea;true;1
1.5.177.180.220.223.228.240.257;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Color;true;1
1.5.177.180.220.223.228.241.258;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Estilo de línea;true;1
1.5.177.180.220.223.228.241.260;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde > Color;true;1
1.5.177.180.220.223.229.261;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Shading > BackgroundPatternColor;true;1
1.5.177.180.220.223.229.262;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Shading > ForegroundPatternColor;true;1
1.5.177.180.220.223.229.263;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Shading > Texture;true;1
1.5.177.180.220.223.231.264;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Shading;false;0
1.5.177.180.220.223.231.265;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Color;true;1
1.5.177.180.220.223.231.266;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Bold;true;1
1.5.177.180.220.223.231.267;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Italic;true;1
1.5.177.180.220.223.231.268;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Underline;true;1
1.5.177.180.220.223.231.269;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > DoubleStrikeThrough;true;1
1.5.177.180.220.223.231.270;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Emboss;true;1
1.5.177.180.220.223.231.271;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Engrave;true;1
1.5.177.180.220.223.231.272;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Kerning;true;1
1.5.177.180.220.223.231.273;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Name;true;1
1.5.177.180.220.223.231.274;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Outline;true;1
1.5.177.180.220.223.231.275;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Position;true;1
1.5.177.180.220.223.231.276;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Scaling;true;1
1.5.177.180.220.223.231.277;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Shadow;true;1
1.5.177.180.220.223.231.278;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Size;true;1
1.5.177.180.220.223.231.279;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Spacing;true;1
1.5.177.180.220.223.231.280;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > StrikeThrough;true;1
1.5.177.180.220.223.231.281;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Subscript;true;1
1.5.177.180.220.223.231.282;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Superscript;true;1
1.5.177.180.220.223.231.283;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > UnderlineColor;true;1
1.5.177.180.220.223.231.264.284;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Shading > BackgroundPatternColor;true;1
1.5.177.180.220.223.231.264.285;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Shading > ForegroundPatternColor;true;1
1.5.177.180.220.223.231.264.286;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font > Shading > Texture;true;1
1.5.177.180.220.227.287;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Separados;true;1
1.5.177.180.220.227.288;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Estilo núm. capítulo;true;1
1.5.177.180.220.227.289;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Incluir núm. capítulo;true;1
1.5.177.180.220.227.290;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Estilo núm.;true;1
1.5.177.180.220.227.291;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Reiniciar núm. en sección;true;1
1.5.177.180.220.227.292;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Mostrar primer núm. página;true;0
1.5.177.180.220.227.293;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página > Núm. pág. inicial;true;1
1.5.177.180.221.294;Documento > Sections > Sección > Pies > Encabezado o pie > Range;false;0
1.5.177.180.221.295;Documento > Sections > Sección > Pies > Encabezado o pie > Existe;true;0
1.5.177.180.221.296;Documento > Sections > Sección > Pies > Encabezado o pie > Es Encabezado;true;1
1.5.177.180.221.297;Documento > Sections > Sección > Pies > Encabezado o pie > Como sección anterior;true;1
1.5.177.180.221.298;Documento > Sections > Sección > Pies > Encabezado o pie > Números de página;false;0
1.5.177.180.221.294.299;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes;false;0
1.5.177.180.221.294.300;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Shading;false;0
1.5.177.180.221.294.301;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bold;true;1
1.5.177.180.221.294.302;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Font;false;0
1.5.177.180.221.294.303;Documento > Sections > Sección > Pies > Encabezado o pie > Range > HighlightColorIndex;true;1
1.5.177.180.221.294.304;Documento > Sections > Sección > Pies > Encabezado o pie > Range > InlineShapes;true;0
1.5.177.180.221.294.305;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Italic;true;1
1.5.177.180.221.294.306;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Text;true;1
1.5.177.180.221.294.307;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Underline;true;1
1.5.177.180.221.294.299.308;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.177.180.221.294.299.309;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.177.180.221.294.299.310;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.177.180.221.294.299.311;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.177.180.221.294.299.312;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Borde;false;0
1.5.177.180.221.294.299.313;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Inferior;true;0
1.5.177.180.221.294.299.314;Documento > Sections > Sección > Pies > Encabezado o pie > Range > Bordes > Dist. Izquierda;true;0
