Jerarquía;Descripción;esHoja;Puntuación
1.2.25.2799.2873.2927;Documento > Párrafos > Párrafo > Range > Font > Shadow;true;1
1.2.25.2799.2873.2928;Documento > Párrafos > Párrafo > Range > Font > Size;true;1
1.2.25.2799.2873.2929;Documento > Párrafos > Párrafo > Range > Font > Spacing;true;1
1.2.25.2799.2873.2930;Documento > Párrafos > Párrafo > Range > Font > StrikeThrough;true;1
1.2.25.2799.2873.2931;Documento > Párrafos > Párrafo > Range > Font > Subscript;true;1
1.2.25.2799.2873.2932;Documento > Párrafos > Párrafo > Range > Font > Superscript;true;1
1.2.25.2799.2873.2933;Documento > Párrafos > Párrafo > Range > Font > UnderlineColor;true;1
1.2.25.2799.2874;Documento > Párrafos > Párrafo > Range > HighlightColorIndex;true;1
1.2.25.2799.2875;Documento > Párrafos > Párrafo > Range > InlineShapes;true;0
1.2.25.2799.2876;Documento > Párrafos > Párrafo > Range > Italic;true;1
1.2.25.2799.2877;Documento > Párrafos > Párrafo > Range > Text;true;1
1.2.25.2799.2878;Documento > Párrafos > Párrafo > Range > Underline;true;1
1.2.25.2800;Documento > Párrafos > Párrafo > División automática de palabras;true;1
1.2.25.2801;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo;false;0
1.2.25.2801.2937;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista;false;0
1.2.25.2801.2937.2938;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Nivel de lista;true;1
1.2.25.2801.2937.2939;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Expr. Lista;true;1
1.2.25.2801.2937.2940;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Tipo de lista;true;1
1.2.25.2801.2937.2941;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Núm. Lista;true;1
1.2.26;Documento > Párrafos > Párrafo;false;0
1.2.26.2942;Documento > Párrafos > Párrafo > Alineación;true;1
1.2.26.2943;Documento > Párrafos > Párrafo > Letra capital;true;0
1.2.26.2944;Documento > Párrafos > Párrafo > Sang. 1ª línea;true;1
1.2.26.2945;Documento > Párrafos > Párrafo > KeepTogether;true;1
1.2.26.2946;Documento > Párrafos > Párrafo > KeepWithNext;true;1
1.2.26.2947;Documento > Párrafos > Párrafo > Sang. izq.;true;1
1.2.26.2948;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.26.2949;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.26.2950;Documento > Párrafos > Párrafo > SpaceAfter;true;1
1.2.26.2951;Documento > Párrafos > Párrafo > SpaceBefore;true;1
1.2.26.2952;Documento > Párrafos > Párrafo > OutlineLevel;true;1
1.2.26.2953;Documento > Párrafos > Párrafo > PageBreakBefore;true;1
1.2.26.2954;Documento > Párrafos > Párrafo > Sang. dcha.;true;1
1.2.26.2955;Documento > Párrafos > Párrafo > TabStops;false;0
1.2.26.2955.2960;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2960.2976;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2960.2977;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2960.2978;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2961;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2961.2979;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2961.2980;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2961.2981;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2962;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2962.2982;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2962.2983;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2962.2984;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2963;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2963.2985;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2963.2986;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2963.2987;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2964;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2964.2988;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2964.2989;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2964.2990;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2965;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2965.2991;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2965.2992;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2965.2993;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2966;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2966.2994;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2966.2995;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2966.2996;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2967;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2967.2997;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2967.2998;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2967.2999;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2968;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2968.3000;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2968.3001;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2968.3002;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2969;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2969.3003;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2969.3004;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2969.3005;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2970;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2970.3006;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2970.3007;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2970.3008;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2971;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2971.3009;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2971.3010;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2971.3011;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2972;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2972.3012;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2972.3013;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2972.3014;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2973;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2973.3015;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2973.3016;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2973.3017;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2974;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2974.3018;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2974.3019;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2974.3020;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2955.2975;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.26.2955.2975.3021;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.26.2955.2975.3022;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.26.2955.2975.3023;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.26.2956;Documento > Párrafos > Párrafo > WidowControl;true;1
1.2.26.2957;Documento > Párrafos > Párrafo > Range;false;0
1.2.26.2957.3024;Documento > Párrafos > Párrafo > Range > Bordes;false;0
1.2.26.2957.3024.3033;Documento > Párrafos > Párrafo > Range > Bordes > Borde;true;0
1.2.26.2957.3024.3034;Documento > Párrafos > Párrafo > Range > Bordes > Borde;true;0
1.2.26.2957.3024.3035;Documento > Párrafos > Párrafo > Range > Bordes > Borde;true;0
1.2.26.2957.3024.3036;Documento > Párrafos > Párrafo > Range > Bordes > Borde;true;0
1.2.26.2957.3024.3037;Documento > Párrafos > Párrafo > Range > Bordes > Borde;true;0
1.2.26.2957.3024.3038;Documento > Párrafos > Párrafo > Range > Bordes > Borde;true;0
1.2.26.2957.3024.3039;Documento > Párrafos > Párrafo > Range > Bordes > Borde;true;0
1.2.26.2957.3025;Documento > Párrafos > Párrafo > Range > Shading;true;0
1.2.26.2957.3026;Documento > Párrafos > Párrafo > Range > Bold;true;1
1.2.26.2957.3027;Documento > Párrafos > Párrafo > Range > Font;false;0
1.2.26.2957.3027.3040;Documento > Párrafos > Párrafo > Range > Font > Shading;false;0
1.2.26.2957.3027.3040.3060;Documento > Párrafos > Párrafo > Range > Font > Shading > BackgroundPatternColor;true;1
1.2.26.2957.3027.3040.3061;Documento > Párrafos > Párrafo > Range > Font > Shading > ForegroundPatternColor;true;1
1.2.26.2957.3027.3040.3062;Documento > Párrafos > Párrafo > Range > Font > Shading > Texture;true;1
1.2.26.2957.3027.3041;Documento > Párrafos > Párrafo > Range > Font > Color;true;1
1.2.26.2957.3027.3042;Documento > Párrafos > Párrafo > Range > Font > Bold;true;1
1.2.26.2957.3027.3043;Documento > Párrafos > Párrafo > Range > Font > Italic;true;1
1.2.26.2957.3027.3044;Documento > Párrafos > Párrafo > Range > Font > Underline;true;1
1.2.26.2957.3027.3045;Documento > Párrafos > Párrafo > Range > Font > DoubleStrikeThrough;true;1
1.2.26.2957.3027.3046;Documento > Párrafos > Párrafo > Range > Font > Emboss;true;1
1.2.26.2957.3027.3047;Documento > Párrafos > Párrafo > Range > Font > Engrave;true;1
1.2.26.2957.3027.3048;Documento > Párrafos > Párrafo > Range > Font > Kerning;true;1
1.2.26.2957.3027.3049;Documento > Párrafos > Párrafo > Range > Font > Name;true;0
1.2.26.2957.3027.3050;Documento > Párrafos > Párrafo > Range > Font > Outline;true;1
1.2.26.2957.3027.3051;Documento > Párrafos > Párrafo > Range > Font > Position;true;1
1.2.26.2957.3027.3052;Documento > Párrafos > Párrafo > Range > Font > Scaling;true;1
1.2.26.2957.3027.3053;Documento > Párrafos > Párrafo > Range > Font > Shadow;true;1
1.2.26.2957.3027.3054;Documento > Párrafos > Párrafo > Range > Font > Size;true;1
1.2.26.2957.3027.3055;Documento > Párrafos > Párrafo > Range > Font > Spacing;true;1
1.2.26.2957.3027.3056;Documento > Párrafos > Párrafo > Range > Font > StrikeThrough;true;1
1.2.26.2957.3027.3057;Documento > Párrafos > Párrafo > Range > Font > Subscript;true;1
1.2.26.2957.3027.3058;Documento > Párrafos > Párrafo > Range > Font > Superscript;true;1
1.2.26.2957.3027.3059;Documento > Párrafos > Párrafo > Range > Font > UnderlineColor;true;1
1.2.26.2957.3028;Documento > Párrafos > Párrafo > Range > HighlightColorIndex;true;1
1.2.26.2957.3029;Documento > Párrafos > Párrafo > Range > InlineShapes;true;0
1.2.26.2957.3030;Documento > Párrafos > Párrafo > Range > Italic;true;1
1.2.26.2957.3031;Documento > Párrafos > Párrafo > Range > Text;true;1
1.2.26.2957.3032;Documento > Párrafos > Párrafo > Range > Underline;true;1
1.2.26.2958;Documento > Párrafos > Párrafo > División automática de palabras;true;1
1.2.26.2959;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo;false;0
1.2.26.2959.3063;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista;false;0
1.2.26.2959.3063.3064;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Nivel de lista;true;1
1.2.26.2959.3063.3065;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Expr. Lista;true;1
1.2.26.2959.3063.3066;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Tipo de lista;true;1
1.2.26.2959.3063.3067;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Núm. Lista;true;1
1.2.27;Documento > Párrafos > Párrafo;false;0
1.2.27.3068;Documento > Párrafos > Párrafo > Alineación;true;1
1.2.27.3069;Documento > Párrafos > Párrafo > Letra capital;false;0
1.2.27.3069.3086;Documento > Párrafos > Párrafo > Letra capital > Dist. desde  texto;true;1
1.2.27.3069.3087;Documento > Párrafos > Párrafo > Letra capital > Fuente;true;1
1.2.27.3069.3088;Documento > Párrafos > Párrafo > Letra capital > Lín. Ocupadas;true;1
1.2.27.3069.3089;Documento > Párrafos > Párrafo > Letra capital > Posición;true;1
1.2.27.3070;Documento > Párrafos > Párrafo > Sang. 1ª línea;true;1
1.2.27.3071;Documento > Párrafos > Párrafo > KeepTogether;true;1
1.2.27.3072;Documento > Párrafos > Párrafo > KeepWithNext;true;1
1.2.27.3073;Documento > Párrafos > Párrafo > Sang. izq.;true;1
1.2.27.3074;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.27.3075;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.27.3076;Documento > Párrafos > Párrafo > SpaceAfter;true;1
1.2.27.3077;Documento > Párrafos > Párrafo > SpaceBefore;true;1
1.2.27.3078;Documento > Párrafos > Párrafo > OutlineLevel;true;1
1.2.27.3079;Documento > Párrafos > Párrafo > PageBreakBefore;true;1
1.2.27.3080;Documento > Párrafos > Párrafo > Sang. dcha.;true;1
1.2.27.3081;Documento > Párrafos > Párrafo > TabStops;false;0
1.2.27.3081.3090;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3090.3106;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3090.3107;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3090.3108;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3091;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3091.3109;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3091.3110;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3091.3111;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3092;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3092.3112;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3092.3113;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3092.3114;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3093;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3093.3115;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3093.3116;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3093.3117;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3094;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3094.3118;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3094.3119;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3094.3120;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3095;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3095.3121;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3095.3122;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3095.3123;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3096;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3096.3124;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3096.3125;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3096.3126;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3097;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3097.3127;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3097.3128;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3097.3129;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3098;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3098.3130;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3098.3131;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3098.3132;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3099;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3099.3133;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3099.3134;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3099.3135;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3100;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3100.3136;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3100.3137;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3100.3138;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3101;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3101.3139;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3101.3140;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3101.3141;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3102;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3102.3142;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3102.3143;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3102.3144;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3103;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3103.3145;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3103.3146;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3103.3147;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3104;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3104.3148;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3104.3149;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3104.3150;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3081.3105;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.27.3081.3105.3151;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.27.3081.3105.3152;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.27.3081.3105.3153;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.27.3082;Documento > Párrafos > Párrafo > WidowControl;true;1
1.2.27.3083;Documento > Párrafos > Párrafo > Range;false;0
1.2.27.3083.3154;Documento > Párrafos > Párrafo > Range > Bordes;false;0
1.2.27.3083.3154.3163;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.27.3083.3154.3163.3174;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.27.3083.3154.3163.3175;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;1
1.2.27.3083.3154.3163.3176;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.27.3083.3154.3164;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.27.3083.3154.3164.3177;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.27.3083.3154.3164.3178;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;1
1.2.27.3083.3154.3164.3179;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.27.3083.3154.3165;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.27.3083.3154.3165.3180;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.27.3083.3154.3165.3181;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;1
1.2.27.3083.3154.3165.3182;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.27.3083.3154.3166;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.27.3083.3154.3166.3183;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.27.3083.3154.3166.3184;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;1
1.2.27.3083.3154.3166.3185;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.27.3083.3154.3167;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.27.3083.3154.3167.3186;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.27.3083.3154.3167.3188;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.27.3083.3154.3168;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.27.3083.3154.3168.3189;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.27.3083.3154.3168.3191;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.27.3083.3154.3169;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.27.3083.3154.3169.3192;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.27.3083.3154.3169.3194;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.27.3083.3154.3170;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Inferior;true;0
1.2.27.3083.3154.3171;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Izquierda;true;0
1.2.27.3083.3154.3172;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Derecha;true;0
1.2.27.3083.3154.3173;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Superior;true;0
1.2.27.3083.3155;Documento > Párrafos > Párrafo > Range > Shading;false;0
1.2.27.3083.3155.3195;Documento > Párrafos > Párrafo > Range > Shading > BackgroundPatternColor;true;1
1.2.27.3083.3155.3196;Documento > Párrafos > Párrafo > Range > Shading > ForegroundPatternColor;true;1
1.2.27.3083.3155.3197;Documento > Párrafos > Párrafo > Range > Shading > Texture;true;1
1.2.27.3083.3156;Documento > Párrafos > Párrafo > Range > Bold;true;1
1.2.27.3083.3157;Documento > Párrafos > Párrafo > Range > Font;false;0
1.2.27.3083.3157.3198;Documento > Párrafos > Párrafo > Range > Font > Shading;false;0
1.2.27.3083.3157.3198.3218;Documento > Párrafos > Párrafo > Range > Font > Shading > BackgroundPatternColor;true;1
1.2.27.3083.3157.3198.3219;Documento > Párrafos > Párrafo > Range > Font > Shading > ForegroundPatternColor;true;1
1.2.27.3083.3157.3198.3220;Documento > Párrafos > Párrafo > Range > Font > Shading > Texture;true;1
1.2.27.3083.3157.3199;Documento > Párrafos > Párrafo > Range > Font > Color;true;1
1.2.27.3083.3157.3200;Documento > Párrafos > Párrafo > Range > Font > Bold;true;1
1.2.27.3083.3157.3201;Documento > Párrafos > Párrafo > Range > Font > Italic;true;1
1.2.27.3083.3157.3202;Documento > Párrafos > Párrafo > Range > Font > Underline;true;1
1.2.27.3083.3157.3203;Documento > Párrafos > Párrafo > Range > Font > DoubleStrikeThrough;true;1
1.2.27.3083.3157.3204;Documento > Párrafos > Párrafo > Range > Font > Emboss;true;1
1.2.27.3083.3157.3205;Documento > Párrafos > Párrafo > Range > Font > Engrave;true;1
1.2.27.3083.3157.3206;Documento > Párrafos > Párrafo > Range > Font > Kerning;true;1
1.2.27.3083.3157.3207;Documento > Párrafos > Párrafo > Range > Font > Name;true;1
1.2.27.3083.3157.3208;Documento > Párrafos > Párrafo > Range > Font > Outline;true;1
1.2.27.3083.3157.3209;Documento > Párrafos > Párrafo > Range > Font > Position;true;1
1.2.27.3083.3157.3210;Documento > Párrafos > Párrafo > Range > Font > Scaling;true;1
1.2.27.3083.3157.3211;Documento > Párrafos > Párrafo > Range > Font > Shadow;true;1
1.2.27.3083.3157.3212;Documento > Párrafos > Párrafo > Range > Font > Size;true;1
1.2.27.3083.3157.3213;Documento > Párrafos > Párrafo > Range > Font > Spacing;true;1
1.2.27.3083.3157.3214;Documento > Párrafos > Párrafo > Range > Font > StrikeThrough;true;1
1.2.27.3083.3157.3215;Documento > Párrafos > Párrafo > Range > Font > Subscript;true;1
1.2.27.3083.3157.3216;Documento > Párrafos > Párrafo > Range > Font > Superscript;true;1
1.2.27.3083.3157.3217;Documento > Párrafos > Párrafo > Range > Font > UnderlineColor;true;1
1.2.27.3083.3158;Documento > Párrafos > Párrafo > Range > HighlightColorIndex;true;1
1.2.27.3083.3159;Documento > Párrafos > Párrafo > Range > InlineShapes;true;0
1.2.27.3083.3160;Documento > Párrafos > Párrafo > Range > Italic;true;1
1.2.27.3083.3161;Documento > Párrafos > Párrafo > Range > Text;true;1
1.2.27.3083.3162;Documento > Párrafos > Párrafo > Range > Underline;true;1
1.2.27.3084;Documento > Párrafos > Párrafo > División automática de palabras;true;1
1.2.27.3085;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo;false;0
