Jerarquía;Descripción;esHoja;Puntuación
1.2.7.46;Documento > Párrafos > Párrafo > Sang. 1ª línea;true;1
1.2.7.47;Documento > Párrafos > Párrafo > KeepTogether;true;1
1.2.7.48;Documento > Párrafos > Párrafo > KeepWithNext;true;1
1.2.7.49;Documento > Párrafos > Párrafo > Sang. izq.;true;1
1.2.7.50;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.7.51;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.7.52;Documento > Párrafos > Párrafo > SpaceAfter;true;1
1.2.7.53;Documento > Párrafos > Párrafo > SpaceBefore;true;1
1.2.7.54;Documento > Párrafos > Párrafo > OutlineLevel;true;1
1.2.7.55;Documento > Párrafos > Párrafo > PageBreakBefore;true;1
1.2.7.56;Documento > Párrafos > Párrafo > Sang. dcha.;true;1
1.2.7.57;Documento > Párrafos > Párrafo > TabStops;false;0
1.2.7.58;Documento > Párrafos > Párrafo > WidowControl;true;1
1.2.7.59;Documento > Párrafos > Párrafo > Range;false;0
1.2.7.60;Documento > Párrafos > Párrafo > División automática de palabras;true;1
1.2.7.61;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo;false;0
1.2.7.45.62;Documento > Párrafos > Párrafo > Letra capital > Dist. desde  texto;true;1
1.2.7.45.63;Documento > Párrafos > Párrafo > Letra capital > Fuente;true;1
1.2.7.45.64;Documento > Párrafos > Párrafo > Letra capital > Lín. Ocupadas;true;1
1.2.7.45.65;Documento > Párrafos > Párrafo > Letra capital > Posición;true;1
1.2.7.57.66;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.67;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.68;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.69;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.70;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.71;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.72;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.73;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.74;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.75;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.76;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.77;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.78;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.79;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.80;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.81;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.7.57.66.82;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.66.83;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.66.84;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.67.85;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.67.86;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.67.87;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.68.88;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.68.89;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.68.90;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.69.91;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.69.92;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.69.93;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.70.94;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.70.95;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.70.96;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.71.97;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.71.98;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.71.99;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.72.100;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.72.101;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.72.102;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.73.103;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.73.104;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.73.105;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.74.106;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.74.107;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.74.108;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.75.109;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.7.57.75.110;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.7.57.75.111;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.7.57.76.112;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.76.113;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.76.114;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.77.115;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.77.116;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.77.117;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.78.118;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.78.119;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.78.120;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.79.121;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.79.122;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.79.123;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.80.124;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.80.125;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.80.126;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.57.81.127;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.7.57.81.128;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.7.57.81.129;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.7.59.130;Documento > Párrafos > Párrafo > Range > Bordes;false;0
1.2.7.59.131;Documento > Párrafos > Párrafo > Range > Shading;false;0
1.2.7.59.132;Documento > Párrafos > Párrafo > Range > Bold;true;1
1.2.7.59.133;Documento > Párrafos > Párrafo > Range > Font;false;0
1.2.7.59.134;Documento > Párrafos > Párrafo > Range > HighlightColorIndex;true;1
1.2.7.59.135;Documento > Párrafos > Párrafo > Range > InlineShapes;true;0
1.2.7.59.136;Documento > Párrafos > Párrafo > Range > Italic;true;1
1.2.7.59.137;Documento > Párrafos > Párrafo > Range > Text;true;1
1.2.7.59.138;Documento > Párrafos > Párrafo > Range > Underline;true;1
1.2.7.59.130.139;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.59.130.140;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.59.130.141;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.59.130.142;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.59.130.143;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.7.59.130.144;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Inferior;true;0
1.2.7.59.130.145;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Izquierda;true;0
1.2.7.59.130.146;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Derecha;true;0
1.2.7.59.130.147;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Superior;true;0
1.2.7.59.130.139.148;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.7.59.130.139.149;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;1
1.2.7.59.130.139.150;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.7.59.130.140.151;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.7.59.130.140.153;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.7.59.130.141.154;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.7.59.130.141.156;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.7.59.130.142.157;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.7.59.130.142.158;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;1
1.2.7.59.130.142.159;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.7.59.130.143.160;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.7.59.130.143.162;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.7.59.131.163;Documento > Párrafos > Párrafo > Range > Shading > BackgroundPatternColor;true;1
1.2.7.59.131.164;Documento > Párrafos > Párrafo > Range > Shading > ForegroundPatternColor;true;1
1.2.7.59.131.165;Documento > Párrafos > Párrafo > Range > Shading > Texture;true;1
1.2.7.59.133.166;Documento > Párrafos > Párrafo > Range > Font > Shading;false;0
1.2.7.59.133.167;Documento > Párrafos > Párrafo > Range > Font > Color;true;1
1.2.7.59.133.168;Documento > Párrafos > Párrafo > Range > Font > Bold;true;1
1.2.7.59.133.169;Documento > Párrafos > Párrafo > Range > Font > Italic;true;1
1.2.7.59.133.170;Documento > Párrafos > Párrafo > Range > Font > Underline;true;1
1.2.7.59.133.171;Documento > Párrafos > Párrafo > Range > Font > DoubleStrikeThrough;true;1
1.2.7.59.133.172;Documento > Párrafos > Párrafo > Range > Font > Emboss;true;1
1.2.7.59.133.173;Documento > Párrafos > Párrafo > Range > Font > Engrave;true;1
1.2.7.59.133.174;Documento > Párrafos > Párrafo > Range > Font > Kerning;true;1
1.2.7.59.133.175;Documento > Párrafos > Párrafo > Range > Font > Name;true;1
1.2.7.59.133.176;Documento > Párrafos > Párrafo > Range > Font > Outline;true;1
1.2.7.59.133.177;Documento > Párrafos > Párrafo > Range > Font > Position;true;1
1.2.7.59.133.178;Documento > Párrafos > Párrafo > Range > Font > Scaling;true;1
1.2.7.59.133.179;Documento > Párrafos > Párrafo > Range > Font > Shadow;true;1
1.2.7.59.133.180;Documento > Párrafos > Párrafo > Range > Font > Size;true;1
1.2.7.59.133.181;Documento > Párrafos > Párrafo > Range > Font > Spacing;true;1
1.2.7.59.133.182;Documento > Párrafos > Párrafo > Range > Font > StrikeThrough;true;1
1.2.7.59.133.183;Documento > Párrafos > Párrafo > Range > Font > Subscript;true;1
1.2.7.59.133.184;Documento > Párrafos > Párrafo > Range > Font > Superscript;true;1
1.2.7.59.133.185;Documento > Párrafos > Párrafo > Range > Font > UnderlineColor;true;1
1.2.7.59.133.166.186;Documento > Párrafos > Párrafo > Range > Font > Shading > BackgroundPatternColor;true;1
1.2.7.59.133.166.187;Documento > Párrafos > Párrafo > Range > Font > Shading > ForegroundPatternColor;true;1
1.2.7.59.133.166.188;Documento > Párrafos > Párrafo > Range > Font > Shading > Texture;true;1
1.2.7.61.189;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista;false;0
1.2.7.61.189.190;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Nivel de lista;true;1
1.2.7.61.189.191;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Expr. Lista;true;1
1.2.7.61.189.192;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Tipo de lista;true;1
1.2.7.61.189.193;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo > Formato de lista > Núm. Lista;true;1
1.2.8.194;Documento > Párrafos > Párrafo > Alineación;true;1
1.2.8.195;Documento > Párrafos > Párrafo > Letra capital;false;0
1.2.8.196;Documento > Párrafos > Párrafo > Sang. 1ª línea;true;1
1.2.8.197;Documento > Párrafos > Párrafo > KeepTogether;true;1
1.2.8.198;Documento > Párrafos > Párrafo > KeepWithNext;true;1
1.2.8.199;Documento > Párrafos > Párrafo > Sang. izq.;true;1
1.2.8.200;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.8.201;Documento > Párrafos > Párrafo > Interlineado;true;1
1.2.8.202;Documento > Párrafos > Párrafo > SpaceAfter;true;1
1.2.8.203;Documento > Párrafos > Párrafo > SpaceBefore;true;1
1.2.8.204;Documento > Párrafos > Párrafo > OutlineLevel;true;1
1.2.8.205;Documento > Párrafos > Párrafo > PageBreakBefore;true;1
1.2.8.206;Documento > Párrafos > Párrafo > Sang. dcha.;true;1
1.2.8.207;Documento > Párrafos > Párrafo > TabStops;false;0
1.2.8.208;Documento > Párrafos > Párrafo > WidowControl;true;1
1.2.8.209;Documento > Párrafos > Párrafo > Range;false;0
1.2.8.210;Documento > Párrafos > Párrafo > División automática de palabras;true;1
1.2.8.211;Documento > Párrafos > Párrafo > Rango-Prop. espec. párrafo;false;0
1.2.8.195.212;Documento > Párrafos > Párrafo > Letra capital > Dist. desde  texto;true;1
1.2.8.195.213;Documento > Párrafos > Párrafo > Letra capital > Fuente;true;1
1.2.8.195.214;Documento > Párrafos > Párrafo > Letra capital > Lín. Ocupadas;true;1
1.2.8.195.215;Documento > Párrafos > Párrafo > Letra capital > Posición;true;1
1.2.8.207.216;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.217;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.218;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.219;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.220;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.221;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.222;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.223;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.224;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.225;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.226;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.227;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.228;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.229;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.230;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.231;Documento > Párrafos > Párrafo > TabStops > Tabulación;false;0
1.2.8.207.216.232;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.216.233;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.216.234;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.217.235;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.217.236;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.217.237;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.218.238;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.218.239;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.218.240;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.219.241;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.219.242;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.219.243;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.220.244;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.220.245;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.220.246;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.221.247;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.221.248;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.221.249;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.222.250;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.222.251;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.222.252;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.223.253;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.223.254;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.223.255;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.224.256;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.224.257;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.224.258;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.225.259;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;1
1.2.8.207.225.260;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;1
1.2.8.207.225.261;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;1
1.2.8.207.226.262;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.226.263;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.226.264;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.227.265;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.227.266;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.227.267;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.228.268;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.228.269;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.228.270;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.229.271;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.229.272;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.229.273;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.230.274;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.230.275;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.230.276;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.207.231.277;Documento > Párrafos > Párrafo > TabStops > Tabulación > Alineación;true;0
1.2.8.207.231.278;Documento > Párrafos > Párrafo > TabStops > Tabulación > Relleno;true;0
1.2.8.207.231.279;Documento > Párrafos > Párrafo > TabStops > Tabulación > Posición;true;0
1.2.8.209.280;Documento > Párrafos > Párrafo > Range > Bordes;false;0
1.2.8.209.281;Documento > Párrafos > Párrafo > Range > Shading;false;0
1.2.8.209.282;Documento > Párrafos > Párrafo > Range > Bold;true;1
1.2.8.209.283;Documento > Párrafos > Párrafo > Range > Font;false;0
1.2.8.209.284;Documento > Párrafos > Párrafo > Range > HighlightColorIndex;true;1
1.2.8.209.285;Documento > Párrafos > Párrafo > Range > InlineShapes;true;0
1.2.8.209.286;Documento > Párrafos > Párrafo > Range > Italic;true;1
1.2.8.209.287;Documento > Párrafos > Párrafo > Range > Text;true;1
1.2.8.209.288;Documento > Párrafos > Párrafo > Range > Underline;true;1
1.2.8.209.280.289;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.8.209.280.290;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.8.209.280.291;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.8.209.280.292;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.8.209.280.293;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.8.209.280.294;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.8.209.280.295;Documento > Párrafos > Párrafo > Range > Bordes > Borde;false;0
1.2.8.209.280.296;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Inferior;true;0
1.2.8.209.280.297;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Izquierda;true;0
1.2.8.209.280.298;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Derecha;true;0
1.2.8.209.280.299;Documento > Párrafos > Párrafo > Range > Bordes > Dist. Superior;true;0
1.2.8.209.280.289.300;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.8.209.280.289.301;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;1
1.2.8.209.280.289.302;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.8.209.280.290.303;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.8.209.280.290.304;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;1
1.2.8.209.280.290.305;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.8.209.280.291.306;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.8.209.280.291.307;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;1
1.2.8.209.280.291.308;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.8.209.280.292.309;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.8.209.280.292.310;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Ancho de línea;true;1
1.2.8.209.280.292.311;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.8.209.280.293.312;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.8.209.280.293.314;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.8.209.280.294.315;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.8.209.280.294.317;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.8.209.280.295.318;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Estilo de línea;true;1
1.2.8.209.280.295.320;Documento > Párrafos > Párrafo > Range > Bordes > Borde > Color;true;1
1.2.8.209.281.321;Documento > Párrafos > Párrafo > Range > Shading > BackgroundPatternColor;true;1
1.2.8.209.281.322;Documento > Párrafos > Párrafo > Range > Shading > ForegroundPatternColor;true;1
1.2.8.209.281.323;Documento > Párrafos > Párrafo > Range > Shading > Texture;true;1
1.2.8.209.283.324;Documento > Párrafos > Párrafo > Range > Font > Shading;false;0
1.2.8.209.283.325;Documento > Párrafos > Párrafo > Range > Font > Color;true;1
1.2.8.209.283.326;Documento > Párrafos > Párrafo > Range > Font > Bold;true;1
1.2.8.209.283.327;Documento > Párrafos > Párrafo > Range > Font > Italic;true;1
1.2.8.209.283.328;Documento > Párrafos > Párrafo > Range > Font > Underline;true;1
1.2.8.209.283.329;Documento > Párrafos > Párrafo > Range > Font > DoubleStrikeThrough;true;1
1.2.8.209.283.330;Documento > Párrafos > Párrafo > Range > Font > Emboss;true;1
1.2.8.209.283.331;Documento > Párrafos > Párrafo > Range > Font > Engrave;true;1
1.2.8.209.283.332;Documento > Párrafos > Párrafo > Range > Font > Kerning;true;1
1.2.8.209.283.333;Documento > Párrafos > Párrafo > Range > Font > Name;true;1
1.2.8.209.283.334;Documento > Párrafos > Párrafo > Range > Font > Outline;true;1
1.2.8.209.283.335;Documento > Párrafos > Párrafo > Range > Font > Position;true;1
1.2.8.209.283.336;Documento > Párrafos > Párrafo > Range > Font > Scaling;true;1
1.2.8.209.283.337;Documento > Párrafos > Párrafo > Range > Font > Shadow;true;1
